CaseNum,RYCohort,donatesum,SpouseAlum,SportsAlum,UGAlumAwards,OtherUGAct,EverAssigned,BoardMember,ChildAlum,ParentAlum,SiblingAlum,GradDegree,TotalReunions,OnePlusEvents,Years Lapsed
1938,1969,2,1,0,0,0,1,1,1,0,0,0,2,1,1
1939,1969,2,1,0,1,0,1,1,1,0,1,0,4,1,1
1940,1969,0,0,0,0,0,0,0,0,0,0,0,0,1,22
1941,1969,1,0,0,0,1,0,0,0,0,0,0,1,1,10
1942,1969,2,0,0,0,1,1,0,1,0,1,0,3,1,1
1943,1969,1,0,1,0,0,0,0,0,0,0,0,0,0,12
1944,1964,1,1,0,0,0,0,0,0,0,0,0,0,1,2
1945,1964,1,0,0,0,0,0,1,1,0,0,0,5,1,1
1946,1964,1,1,0,0,1,0,0,0,0,0,0,1,0,1
1947,1969,1,1,0,0,1,0,0,0,0,0,0,0,1,1
1948,1969,1,0,0,0,0,0,0,0,0,0,0,1,1,6
1949,1969,2,0,0,0,1,0,0,0,0,0,0,6,0,1
1950,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1951,1969,0,1,0,0,0,0,0,0,0,0,0,3,0,27
1952,1969,2,1,0,0,0,0,0,1,1,1,0,6,1,1
1953,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,17
1954,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,17
1955,1969,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1956,1969,0,0,0,0,1,0,0,0,0,0,0,0,0,48
1957,1969,0,0,0,0,0,0,0,1,0,0,0,0,1,22
1958,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,23
1959,1964,1,0,0,0,0,0,1,0,0,0,0,3,1,1
1960,1964,1,1,0,0,0,0,0,0,0,0,0,4,1,0
1961,1969,0,0,0,0,0,0,0,0,0,0,0,5,1,22
1962,1964,1,1,0,0,0,0,0,0,1,1,0,2,1,0
1963,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,21
1964,1969,1,0,0,0,0,0,0,0,0,0,0,4,1,8
1965,1969,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1966,1969,1,0,0,0,1,0,0,0,0,0,0,1,0,15
1967,1969,2,0,0,0,0,0,0,1,1,1,0,7,0,1
1968,1964,2,1,1,0,0,1,0,0,0,0,0,3,1,1
1969,1969,2,1,0,0,0,1,1,0,0,0,0,3,1,0
1970,1964,2,0,0,0,0,0,0,0,0,0,0,0,1,1
1971,1964,0,0,0,0,0,0,0,0,0,0,0,7,1,1
1972,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,15
1973,1964,2,0,0,0,1,1,1,1,0,0,0,2,1,2
1974,1964,2,1,0,0,0,1,1,1,0,1,0,2,1,1
1975,1964,0,0,0,0,0,0,0,0,0,0,0,0,1,32
1976,1964,1,0,0,0,0,1,1,1,0,0,0,0,1,1
1977,1964,2,1,1,0,1,1,0,0,0,0,0,0,1,3
1978,1964,0,1,0,0,1,0,0,0,0,0,0,1,0,48
1979,1964,0,1,0,0,1,0,0,0,0,0,0,1,0,48
1980,1964,0,0,0,0,0,0,0,0,0,1,0,1,0,48
1981,1964,2,1,0,1,1,0,0,0,0,0,0,0,1,1
1982,1964,2,1,0,0,0,1,0,1,0,0,0,2,1,1
1983,1964,1,1,0,0,0,0,0,0,0,0,0,1,1,1
1984,1964,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1985,1964,1,0,0,0,0,0,0,0,0,0,0,7,1,1
1986,1964,1,0,0,1,0,0,1,1,0,1,0,1,1,1
1987,1964,0,0,0,0,0,0,0,1,0,0,0,1,1,20
1988,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,31
1989,1954,1,1,0,0,1,0,0,0,0,0,0,1,0,19
1990,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,19
1991,1969,0,1,0,0,0,0,0,0,0,0,0,2,1,26
1992,1969,1,1,0,0,1,0,0,0,0,0,0,0,0,8
1993,1969,2,1,0,0,0,0,0,0,0,0,0,1,1,4
1994,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1995,1969,1,1,0,0,0,0,1,0,0,0,0,1,1,15
1996,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,9
1997,1969,0,0,0,0,0,0,0,1,0,0,0,0,1,5
1998,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1999,1969,2,0,1,0,1,0,0,0,0,0,0,6,1,4
2000,1969,0,0,0,0,0,0,0,0,0,0,0,6,1,5
2001,1969,1,1,0,0,1,0,0,1,0,0,1,9,1,2
2002,1969,1,0,0,0,1,0,0,0,0,0,0,0,0,3
2003,1969,1,0,0,0,0,0,1,0,0,0,0,1,1,1
2004,1969,0,1,0,0,1,0,0,0,0,0,0,1,1,48
2005,1969,2,1,0,0,0,0,0,0,0,0,0,1,0,2
2006,1969,2,1,0,0,0,0,0,0,0,0,0,1,0,2
2007,1969,0,0,1,0,1,0,0,0,0,1,0,4,1,10
2008,1969,0,0,0,0,0,0,0,0,0,0,0,0,1,13
2009,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,1969,0,1,0,0,0,0,0,0,0,0,0,6,1,3
2011,1969,0,1,0,0,0,0,0,0,0,0,0,5,1,3
2012,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,14
2013,1969,2,1,0,0,0,0,1,1,0,1,0,6,1,0
2014,1969,2,1,1,0,0,1,0,1,0,0,0,6,1,0
2015,1969,2,1,0,0,1,1,1,1,0,1,0,7,1,0
2016,1969,2,1,0,0,0,1,1,1,0,0,0,6,1,0
2017,1969,2,1,0,0,0,0,0,0,0,0,0,0,0,8
2018,1969,0,0,0,0,1,0,0,0,0,0,0,0,0,17
2019,1969,0,0,0,0,0,0,1,0,0,1,0,3,1,1
2020,1969,0,0,1,0,0,0,0,0,1,0,0,5,1,22
2021,1969,1,1,1,0,0,1,0,1,0,0,1,1,1,12
2022,1969,0,1,0,0,0,0,0,0,0,0,0,3,1,1
2023,1969,2,1,0,0,0,1,1,1,0,0,0,6,1,1
2024,1969,2,1,0,0,0,1,0,1,0,1,0,4,1,1
2025,1969,0,0,1,0,0,0,0,0,0,0,0,2,1,13
2026,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2027,1969,0,0,0,0,0,0,0,1,0,1,0,4,1,5
2028,1969,0,0,0,1,0,0,0,0,0,0,1,0,0,14
2029,1959,0,0,0,0,0,0,0,0,0,0,0,1,1,26
2030,1964,0,0,0,0,0,1,1,1,0,0,0,7,1,2
2031,1954,1,0,0,0,0,0,0,1,0,0,0,1,1,48
2032,1969,0,0,0,0,0,0,0,1,0,0,0,0,0,22
2033,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2034,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2035,1969,1,0,0,0,0,0,0,0,0,0,0,4,1,14
2036,1969,1,0,1,0,0,0,0,0,0,0,1,5,1,0
2037,1974,0,0,0,0,0,0,0,0,0,0,0,1,0,48
2038,1974,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2039,1974,0,0,1,0,0,0,0,0,0,0,0,0,1,12
2040,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2041,1974,1,0,0,0,0,0,0,0,0,0,1,1,1,2
2042,1974,2,1,0,0,0,0,0,1,0,0,1,1,1,1
2043,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2044,1979,0,0,0,0,1,0,0,0,0,0,0,0,1,48
2045,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2046,1979,1,0,1,0,0,0,0,0,0,0,0,1,1,11
2047,1979,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2048,1979,0,0,0,0,0,0,0,0,0,1,0,0,0,10
2049,1979,2,0,0,0,0,0,0,0,0,0,0,1,0,9
2050,1979,1,0,1,0,0,0,0,0,0,0,0,0,0,9
2051,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2052,1959,0,0,0,0,0,0,0,0,0,0,1,1,1,18
2053,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2054,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,8
2055,1969,0,0,0,0,0,0,0,0,0,1,0,0,0,23
2056,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2057,1979,0,0,0,0,0,0,0,0,0,1,0,0,0,11
2058,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2059,1964,0,0,0,0,0,0,0,0,0,0,0,1,1,19
2060,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2061,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2062,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2063,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2064,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2065,1969,0,0,1,0,0,0,0,0,0,0,0,0,0,16
2066,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2067,1974,0,0,0,0,0,0,0,0,0,0,0,4,1,17
2068,1974,2,0,0,0,1,1,1,1,0,0,0,9,1,7
2069,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2070,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2071,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2072,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2073,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2074,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2075,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2076,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2077,1964,0,0,0,0,0,0,0,1,0,0,0,0,1,28
2078,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2079,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2080,1979,0,0,0,0,1,0,0,1,0,0,0,2,0,29
2081,1964,0,0,1,0,0,0,0,0,0,0,0,0,0,48
2082,1959,0,0,0,0,0,0,0,0,0,0,0,0,1,33
2083,1959,2,0,0,0,0,0,0,0,0,0,0,3,1,1
2084,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,6
2085,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,48
2086,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,48
2087,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,48
2088,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,48
2089,1954,1,1,0,0,0,0,1,0,0,0,0,1,0,48
2090,1959,0,0,0,0,1,0,0,0,0,0,0,4,1,48
2091,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2092,1959,1,0,0,0,0,0,0,0,0,1,0,0,1,7
2093,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2094,1959,2,0,0,0,1,0,1,0,0,0,0,3,1,1
2095,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,15
2096,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,48
2097,1964,1,0,0,0,0,1,0,0,0,0,0,0,0,5
2098,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2099,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2100,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2101,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2102,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2103,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2104,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2105,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2106,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,48
2107,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,48
2108,1959,0,0,0,1,0,0,0,0,0,0,0,0,0,48
2109,1979,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2110,1959,1,0,0,0,0,0,0,0,0,0,0,3,1,1
2111,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2112,1954,1,0,0,0,0,0,0,0,0,0,0,1,0,48
2113,1979,1,0,0,0,0,0,0,0,0,0,0,1,1,3
2114,1979,2,0,0,0,0,1,0,0,0,0,0,5,1,2
2115,1979,0,0,0,0,0,0,0,0,0,0,0,9,0,13
2116,1979,2,0,0,1,1,0,0,0,0,1,0,9,0,1
2117,1979,1,1,1,0,0,0,0,0,0,0,0,5,1,10
2118,1974,0,0,0,0,0,0,0,0,0,0,0,0,1,17
2119,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2120,1979,0,0,1,0,0,0,0,0,0,0,0,0,0,48
2121,1974,0,0,0,0,0,0,0,0,1,1,0,0,0,48
2122,1979,1,0,1,0,0,0,0,0,0,0,0,4,1,15
2123,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,16
2124,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,48
2125,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2126,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2127,1979,0,0,1,0,0,0,0,0,0,0,0,0,1,5
2128,1974,0,1,0,0,0,0,0,0,0,0,0,0,1,30
2129,1979,1,0,0,0,1,0,0,0,0,0,0,1,0,10
2130,1984,2,0,0,0,0,0,0,0,0,0,0,1,0,1
2131,1984,1,0,0,0,0,1,1,1,0,1,0,5,1,1
2132,1984,2,1,0,0,1,0,0,0,1,1,0,6,1,3
2133,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,15
2134,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2135,1984,2,1,0,0,0,1,0,0,0,1,1,7,1,2
2136,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2137,1984,0,0,0,0,1,0,0,0,0,0,0,0,1,20
2138,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2139,1984,0,1,0,0,0,0,0,0,0,0,0,1,0,2
2140,1984,1,0,1,0,0,0,0,0,0,0,0,0,1,10
2141,1984,2,0,0,0,0,1,1,0,0,1,0,5,1,0
2142,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2143,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,7
2144,1984,2,1,0,0,0,0,0,0,1,1,0,9,1,5
2145,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2146,1984,2,0,1,0,0,0,0,1,0,0,0,2,1,8
2147,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2148,1984,0,0,0,0,0,0,0,0,0,0,0,2,0,30
2149,1964,2,0,0,0,0,1,0,0,0,0,0,2,1,1
2150,1979,0,0,0,0,1,0,0,0,0,0,0,4,0,22
2151,1974,0,0,0,0,1,0,0,0,0,0,0,2,0,48
2152,1974,2,0,1,0,0,0,0,1,0,0,1,9,1,1
2153,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2154,1979,2,1,0,0,0,0,0,1,0,0,0,1,1,1
2155,1979,2,0,0,0,0,0,0,0,0,0,0,4,1,1
2156,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2157,1979,2,0,0,0,0,1,0,0,0,0,0,0,0,9
2158,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,48
2159,1979,1,0,0,0,0,0,0,0,0,0,0,2,1,4
2160,1979,0,0,0,0,0,1,0,0,0,0,0,0,1,48
2161,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2162,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2163,1979,2,0,0,0,0,1,0,0,0,0,0,10,1,2
2164,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,21
2165,1979,0,1,0,0,0,0,0,0,0,0,0,0,1,48
2166,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2167,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2168,1979,1,0,0,0,0,0,0,0,1,0,0,0,0,7
2169,1979,0,1,0,0,0,0,0,0,0,0,0,3,0,29
2170,1979,2,1,0,0,0,0,0,0,0,1,0,0,1,3
2171,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,15
2172,1979,2,0,0,0,0,0,0,1,0,0,1,1,1,0
2173,1979,2,0,0,0,0,1,0,0,0,0,0,5,0,1
2174,1979,0,0,0,0,0,0,0,0,1,0,0,0,0,28
2175,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2176,1979,0,0,0,0,1,0,0,0,0,0,0,1,0,22
2177,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2178,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,8
2179,1979,1,0,0,0,0,0,1,0,0,0,0,0,1,9
2180,1979,1,0,0,0,0,0,0,1,1,1,0,8,1,1
2181,1979,0,0,1,0,0,0,0,0,1,1,0,0,1,17
2182,1979,1,0,0,0,0,1,0,1,0,0,0,1,1,9
2183,1979,1,1,0,0,1,0,0,0,0,0,0,4,1,8
2184,1979,0,0,0,0,0,0,0,1,0,0,0,0,1,14
2185,1979,2,0,1,0,0,1,0,0,0,0,0,2,1,0
2186,1979,0,0,0,0,0,1,0,0,1,1,0,0,1,0
2187,1979,1,0,0,0,1,0,0,0,0,0,0,0,0,8
2188,1979,0,0,0,0,0,0,0,0,1,0,0,0,0,18
2189,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2190,1979,0,0,0,0,0,0,0,0,0,1,0,1,0,48
2191,1979,0,0,0,0,0,0,0,0,0,0,1,1,0,25
2192,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2193,1979,0,0,0,0,1,0,0,0,0,1,0,2,1,32
2194,1979,0,1,0,0,0,0,0,1,0,1,0,2,1,14
2195,1979,2,1,0,0,0,1,0,0,0,1,0,7,1,1
2196,1979,0,1,0,0,0,0,0,0,0,0,1,0,0,48
2197,1979,0,0,0,0,0,0,0,1,0,0,0,1,0,32
2198,1979,1,0,0,0,0,0,0,0,0,0,0,0,1,5
2199,1979,0,0,0,0,0,0,0,0,0,1,0,3,0,23
2200,1979,2,1,0,0,1,1,1,0,0,0,0,0,1,8
2201,1979,0,0,0,0,1,0,0,0,0,0,0,1,0,16
2202,1979,2,0,0,0,0,0,0,0,0,0,0,0,1,7
2203,1979,2,0,0,0,0,0,0,0,0,0,0,1,0,1
2204,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2205,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2206,1979,2,1,0,0,0,1,0,0,1,1,0,2,1,1
2207,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,28
2208,1979,0,0,0,0,0,1,0,0,1,1,1,1,1,2
2209,1979,0,1,0,0,0,0,0,0,0,0,0,0,1,21
2210,1979,0,1,1,0,0,1,0,0,0,0,0,1,1,22
2211,1979,2,0,0,0,0,0,0,0,0,1,0,6,1,8
2212,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,18
2213,1979,0,0,0,0,1,0,0,0,0,0,0,10,1,34
2214,1979,2,1,0,0,1,0,0,1,0,1,0,6,1,1
2215,1979,0,0,1,0,0,0,0,0,0,0,0,2,1,5
2216,1979,2,0,0,0,0,0,0,0,0,1,0,0,1,8
2217,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2218,1979,2,0,0,0,0,0,0,0,0,0,0,7,1,0
2219,1979,0,0,0,0,0,0,0,0,1,0,0,0,1,31
2220,1979,2,0,0,0,0,0,0,0,0,0,0,0,0,5
2221,1979,2,0,0,0,0,0,0,0,0,0,1,5,1,7
2222,1979,2,0,0,0,1,0,1,0,0,0,0,1,1,1
2223,1979,1,0,0,0,0,0,0,0,0,1,0,2,0,6
2224,1979,2,0,0,0,0,0,0,0,0,0,0,2,1,8
2225,1979,2,0,0,0,0,0,0,0,0,0,0,1,0,1
2226,1979,1,0,1,0,0,0,0,0,0,0,1,4,1,1
2227,1979,1,1,0,0,0,0,0,0,0,1,0,3,1,13
2228,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,34
2229,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,48
2230,1979,0,0,0,0,0,0,0,0,1,1,0,0,0,31
2231,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2232,1979,0,0,1,0,0,1,0,0,0,0,0,1,1,2
2233,1979,0,0,0,0,0,0,0,0,0,0,0,1,1,48
2234,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2235,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2236,1979,1,0,0,0,1,0,0,0,0,0,0,0,1,8
2237,1979,2,0,0,0,1,1,1,0,0,0,0,10,1,1
2238,1979,2,0,0,0,0,0,0,0,0,0,1,0,0,9
2239,1979,0,0,0,0,1,0,0,0,1,0,0,0,0,48
2240,1979,0,0,1,0,0,0,0,0,0,0,0,1,0,25
2241,1979,1,0,0,0,0,0,0,0,0,0,0,3,1,1
2242,1979,2,0,0,0,0,0,0,1,0,0,0,4,1,1
2243,1979,2,1,0,0,0,0,0,1,1,1,0,10,1,5
2244,1979,1,1,0,0,0,1,1,0,0,0,1,1,1,1
2245,1979,1,0,0,0,1,0,1,0,0,0,0,0,1,2
2246,1979,0,0,0,0,0,0,1,0,0,0,0,6,1,1
2247,1979,0,0,0,0,0,0,0,1,0,0,0,0,1,4
2248,1979,0,0,0,0,0,0,0,1,0,0,0,1,1,48
2249,1979,1,1,0,0,0,1,0,0,0,0,1,1,1,3
2250,1979,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2251,1979,2,0,0,0,0,0,0,0,0,0,0,3,1,1
2252,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2253,1979,0,0,0,0,0,0,0,1,0,0,0,0,1,48
2254,1979,1,0,0,0,0,0,0,0,0,0,1,0,0,7
2255,1979,2,0,0,0,0,0,0,0,0,0,0,2,0,1
2256,1979,2,0,0,0,0,0,0,0,0,0,0,0,1,3
2257,1979,2,1,0,0,0,1,0,0,0,0,0,4,1,2
2258,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,6
2259,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,28
2260,1979,1,0,0,0,1,0,0,0,0,0,0,5,1,3
2261,1979,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2262,1979,2,0,0,0,0,0,0,0,0,0,0,0,1,1
2263,1979,0,0,0,0,0,0,0,0,0,1,0,2,1,34
2264,1979,2,0,0,0,0,0,0,0,0,0,0,0,0,6
2265,1979,0,0,0,0,0,0,0,0,0,1,0,2,0,32
2266,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2267,1979,0,1,0,0,0,0,0,1,0,0,0,0,1,22
2268,1979,0,0,0,0,1,0,0,0,0,0,0,1,1,17
2269,1979,2,1,1,0,0,0,0,0,1,1,1,3,1,1
2270,1979,1,0,0,0,0,1,1,0,0,1,0,2,1,7
2271,1979,0,0,1,0,1,0,0,1,0,1,0,0,0,12
2272,1979,2,0,0,0,0,0,0,0,0,0,0,0,0,9
2273,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,31
2274,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2275,1979,1,0,0,0,0,0,0,0,0,0,0,1,1,2
2276,1979,2,0,1,0,0,0,0,0,0,0,0,5,1,1
2277,1979,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2278,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,22
2279,1979,1,1,0,0,0,0,0,0,0,0,0,0,0,12
2280,1979,2,0,0,0,1,0,0,0,0,0,0,6,1,8
2281,1979,0,0,0,0,1,0,0,1,0,1,0,6,1,3
2282,1979,2,0,0,0,0,1,1,0,0,0,0,0,1,2
2283,1979,2,0,0,0,0,0,0,0,0,0,0,2,1,1
2284,1979,2,0,0,0,1,0,1,0,0,0,1,12,1,1
2285,1979,2,0,0,0,0,0,0,0,0,0,0,0,1,7
2286,1979,1,0,0,0,1,1,1,0,0,0,1,10,1,1
2287,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,24
2288,1979,1,1,1,0,0,0,0,0,0,0,0,2,0,11
2289,1979,2,1,0,0,1,0,0,0,0,0,0,7,1,4
2290,1979,0,0,0,0,1,0,0,0,0,1,0,0,1,22
2291,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2292,1979,0,0,1,0,0,0,0,0,0,0,0,0,0,28
2293,1979,1,0,0,0,0,0,0,0,0,1,0,1,1,12
2294,1979,0,0,0,0,1,0,0,0,0,0,1,4,0,48
2295,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2296,1979,0,0,0,0,1,0,0,0,0,0,1,1,1,48
2297,1979,2,1,0,0,0,0,0,0,0,0,0,0,0,3
2298,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2299,1979,2,0,0,0,0,0,0,0,0,1,0,0,0,7
2300,1979,1,0,0,0,0,0,0,0,0,0,0,2,1,10
2301,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,48
2302,1979,0,0,0,0,0,1,0,1,0,0,0,0,1,17
2303,1979,0,0,0,0,0,0,0,0,1,0,0,0,0,30
2304,1979,1,0,0,0,1,1,0,0,0,0,0,2,1,6
2305,1979,2,1,0,0,0,0,0,0,1,0,0,4,0,1
2306,1979,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2307,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,34
2308,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2309,1979,2,0,0,0,0,0,0,0,0,0,0,1,1,9
2310,1979,1,0,0,0,0,0,0,0,0,0,0,3,1,7
2311,1979,1,0,0,0,0,1,0,0,0,0,0,0,0,2
2312,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2313,1979,0,0,0,0,0,1,0,0,0,0,0,0,0,48
2314,1979,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2315,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2316,1979,1,1,0,0,1,0,1,1,0,0,0,2,1,3
2317,1979,0,1,1,0,0,0,0,0,0,0,0,1,0,3
2318,1979,0,0,1,0,0,0,0,0,0,0,0,5,0,27
2319,1979,1,0,0,0,0,0,0,0,0,0,0,0,1,6
2320,1979,0,0,0,0,1,0,0,0,0,0,0,0,1,48
2321,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,5
2322,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2323,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2324,1979,0,0,0,0,0,0,0,0,0,1,0,5,1,17
2325,1979,0,0,0,0,0,0,0,1,0,0,0,0,1,21
2326,1979,1,1,0,0,0,0,0,0,0,0,0,2,0,11
2327,1979,0,0,0,0,0,1,0,0,0,0,0,0,1,23
2328,1979,0,0,0,0,0,0,1,1,0,0,0,0,1,11
2329,1979,2,1,0,0,0,0,0,1,0,0,0,9,1,5
2330,1979,0,1,0,0,0,0,0,0,0,0,0,0,1,28
2331,1979,0,1,0,0,0,0,0,0,0,0,1,0,1,48
2332,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,22
2333,1979,1,0,0,0,0,0,0,0,0,1,1,0,0,15
2334,1979,2,1,0,0,0,1,1,1,0,1,0,18,1,1
2335,1979,2,1,1,0,0,0,1,0,0,0,0,4,1,1
2336,1979,0,0,0,0,0,0,0,0,1,1,0,3,1,11
2337,1979,2,0,0,0,1,0,0,0,0,0,0,1,1,7
2338,1979,2,0,0,0,0,0,1,0,0,1,0,7,1,2
2339,1979,1,0,0,0,0,1,0,0,0,0,0,3,1,7
2340,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2341,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2342,1979,2,1,0,0,0,0,0,0,0,0,0,1,1,6
2343,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2344,1979,0,1,1,0,0,0,0,0,0,0,0,0,0,2
2345,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,3
